2021-11-17 12:26:31,734***S***17741***1
2021-11-17 12:35:02,546***S***17730***1
2021-11-17 13:05:01,321***S***17712***1
2021-11-17 13:15:00,541***S***17723***1
2021-11-17 13:17:01,835***S***17722***2
2021-11-17 13:27:00,388***S***17722***1
2021-11-18 00:37:37,948***B***17776***1
2021-11-18 01:26:42,995***S***17755***1
2021-11-18 04:54:16,441***S***17764***1
2021-11-18 08:45:00,380***B***17770***1
2021-11-18 08:45:01,351***B***17778***1
2021-11-18 09:27:33,724***B***17807***1
2021-11-18 09:34:59,385***B***17822***1
2021-11-18 09:34:59,427***B***17822***1
2021-11-18 09:35:02,478***B***17817***1
2021-11-18 09:37:01,149***B***17809***1
2021-11-18 09:50:47,414***B***17830***1
2021-11-18 09:50:50,078***B***17828***1
2021-11-18 10:01:17,421***S***17800***1
2021-11-18 10:09:03,032***S***17775***2
2021-11-18 11:36:03,669***B***17836***1
2021-11-18 11:36:03,743***B***17835***1
2021-11-18 11:36:04,707***B***17836***1
2021-11-18 12:13:02,096***S***17832***1
2021-11-18 12:15:05,262***B***17839***1
2021-11-18 13:09:00,621***B***17850***1
2021-11-18 13:15:21,956***B***17857***1
2021-11-18 20:30:04,596***S***17850***1
2021-11-18 20:44:08,174***S***17845***1
2021-11-18 23:12:22,724***S***17848***1
2021-11-19 04:54:00,847***S***17914***1
2021-11-19 10:23:02,837***S***17869***1
2021-11-19 11:23:32,138***S***17857***2
2021-11-19 11:30:05,218***S***17827***1
2021-11-19 12:45:00,966***S***17817***1
2021-11-19 13:33:01,707***B***17831***1
2021-11-19 13:35:01,207***S***17828***1
2021-11-19 16:36:01,511***S***17828***1
2021-11-19 17:27:53,892***S***17805***1
2021-11-19 18:00:10,317***S***17764***1
2021-11-19 18:00:10,491***S***17763***1
2021-11-19 18:03:40,450***S***17750***2
2021-11-19 18:10:22,937***S***17731***1
2021-11-19 18:10:23,018***S***17731***1
2021-11-19 18:43:00,752***B***17757***1
2021-11-19 21:39:09,464***B***17758***4
2021-11-19 21:45:06,380***B***17773***1
2021-11-19 23:15:03,066***B***17803***1
2021-11-20 00:04:05,628***B***17798***1
2021-11-20 00:37:50,531***B***17809***1
2021-11-20 01:12:01,003***B***17817***1
2021-11-20 03:00:05,514***B***17790***3
2021-11-20 04:30:10,698***S***17782***3
2021-11-20 04:44:00,679***S***17779***1
2021-11-20 04:54:02,831***S***17782***1
2021-11-22 08:45:00,674***S***17787***1
2021-11-22 09:10:00,873***B***17848***1
2021-11-22 09:51:22,664***B***17860***1
2021-11-22 09:51:22,764***B***17861***1
2021-11-22 09:55:03,605***B***17865***1
2021-11-22 09:55:05,084***B***17865***1
2021-11-22 09:55:05,195***B***17865***1
2021-11-22 09:57:03,378***B***17871***1
2021-11-22 10:05:00,881***S***17850***1
2021-11-22 10:09:09,269***S***17844***1
2021-11-22 10:12:33,692***S***17836***2
2021-11-22 10:12:33,804***S***17836***2
2021-11-22 10:29:13,917***S***17830***1
2021-11-22 12:11:16,121***B***17874***1
2021-11-22 12:11:16,225***B***17873***1
2021-11-22 12:35:05,450***S***17856***1
2021-11-22 12:35:05,573***S***17856***1
2021-11-22 13:33:01,463***B***17826***1
2021-11-22 21:14:43,327***S***17803***1
2021-11-22 23:00:00,570***B***17864***1
2021-11-22 23:00:03,019***B***17868***1
2021-11-22 23:24:39,041***B***17885***1
2021-11-22 23:43:38,686***B***17887***1
2021-11-23 00:57:00,730***S***17784***1
2021-11-23 01:00:00,623***S***17786***1
2021-11-23 01:00:00,782***S***17782***2
2021-11-23 01:03:31,883***S***17752***1
2021-11-23 03:42:18,803***B***17808***2
2021-11-23 04:44:00,562***B***17810***1
2021-11-23 04:53:00,835***S***17783***1
2021-11-23 04:54:00,258***S***17781***1
2021-11-23 04:59:45,892***S***17748***1
2021-11-23 08:45:00,500***S***17756***1
2021-11-23 08:45:00,602***S***17753***1
2021-11-23 08:45:01,261***S***17745***1
2021-11-23 09:03:01,702***S***17701***1
2021-11-23 09:06:54,240***S***17694***1
2021-11-23 09:06:58,518***S***17694***1
2021-11-23 09:15:00,845***B***17722***1
2021-11-23 09:15:01,293***S***17722***1
2021-11-23 09:17:44,704***S***17682***1
2021-11-23 09:25:01,300***S***17666***1
2021-11-23 09:35:01,027***B***17705***1
2021-11-23 09:36:03,432***B***17719***1
2021-11-23 09:43:35,337***B***17742***1
2021-11-23 09:48:05,352***S***17732***1
2021-11-23 10:42:10,146***S***17656***1
2021-11-23 10:42:11,336***S***17659***1
2021-11-23 10:42:18,562***S***17658***1
2021-11-23 10:45:01,069***S***17663***1
2021-11-23 10:51:00,938***S***17664***1
2021-11-23 10:57:57,592***B***17687***1
2021-11-23 13:35:00,600***B***17662***1
2021-11-23 15:44:13,062***B***17657***1
2021-11-24 02:30:33,156***S***17568***1
2021-11-24 04:06:38,552***B***17618***1
2021-11-24 08:51:32,855***B***17620***1
2021-11-24 09:00:10,015***B***17651***1
2021-11-24 09:50:29,619***B***17692***1
2021-11-24 09:51:01,378***B***17690***1
2021-11-24 09:52:14,506***B***17697***1
2021-11-24 09:52:15,147***B***17697***1
2021-11-24 10:00:36,599***S***17675***1
2021-11-24 10:00:55,175***S***17669***1
2021-11-24 11:05:03,739***S***17613***1
2021-11-24 11:09:53,619***S***17602***1
2021-11-24 11:15:01,398***B***17611***1
2021-11-24 11:34:02,440***S***17625***1
2021-11-24 13:33:00,846***B***17666***1
2021-11-24 13:35:01,302***B***17679***1
2021-11-24 13:37:21,284***B***17682***1
2021-11-24 21:42:01,028***S***17628***1
2021-11-24 22:33:09,711***S***17590***1
2021-11-24 22:36:49,835***B***17621***1
2021-11-25 04:14:58,680***B***17677***1
2021-11-25 04:50:25,759***B***17684***1
2021-11-25 04:54:01,191***S***17683***1
2021-11-25 04:57:48,098***B***17687***1
2021-11-25 08:45:01,713***B***17715***1
2021-11-25 09:24:01,107***S***17639***1
2021-11-25 09:28:51,492***S***17609***1
2021-11-25 09:30:01,710***S***17600***1
2021-11-25 10:03:00,744***B***17636***1
2021-11-25 11:22:01,930***B***17678***1
2021-11-25 12:52:02,063***S***17652***1
2021-11-25 13:33:00,968***S***17674***1
2021-11-25 13:44:00,613***B***17670***1
2021-11-25 16:00:00,473***S***17639***1
2021-11-25 18:42:03,504***S***17626***1
2021-11-26 04:54:01,960***B***17654***1
2021-11-26 09:03:05,922***B***17563***1
2021-11-26 09:20:23,132***S***17506***1
2021-11-26 09:20:23,234***S***17506***1
2021-11-26 09:29:14,444***S***17485***1
2021-11-26 09:29:14,716***S***17485***1
2021-11-26 09:29:17,105***S***17486***1
2021-11-26 09:35:03,602***S***17439***1
2021-11-26 09:35:05,605***S***17436***1
2021-11-26 09:35:08,437***S***17439***1
2021-11-26 09:35:10,666***S***17436***1
2021-11-26 09:45:01,373***S***17422***1
2021-11-26 09:45:01,628***S***17420***1
2021-11-26 09:48:56,842***B***17451***1
2021-11-26 09:50:24,476***B***17470***1
2021-11-26 10:00:00,407***S***17446***1
2021-11-26 10:03:00,656***S***17442***1
2021-11-26 10:11:19,823***S***17406***1
2021-11-26 10:11:20,371***S***17408***1
2021-11-26 11:21:04,203***B***17357***1
2021-11-26 13:05:41,135***S***17336***1
2021-11-26 15:12:01,028***B***17288***1
2021-11-26 15:32:33,940***B***17304***1
2021-11-26 19:26:53,599***B***17243***2
2021-11-26 19:26:53,673***B***17243***2
2021-11-26 23:00:00,765***B***17255***1
2021-11-26 23:15:00,393***B***17222***1
2021-11-27 02:22:17,646***S***17153***1
2021-11-27 03:30:16,827***B***17092***1
2021-11-27 04:44:49,091***B***17090***1
2021-11-29 08:45:01,260***S***17248***1
2021-11-29 08:49:00,976***B***17269***1
2021-11-29 09:24:54,633***S***17225***1
2021-11-29 09:25:07,116***S***17224***1
2021-11-29 09:35:01,574***B***17243***1
2021-11-29 09:44:22,286***B***17323***1
2021-11-29 09:44:22,471***B***17324***1
2021-11-29 09:44:24,940***B***17320***1
2021-11-29 09:45:00,861***B***17330***1
2021-11-29 09:48:04,312***B***17352***1
2021-11-29 09:48:04,442***B***17354***1
2021-11-29 09:48:05,672***B***17350***1
2021-11-29 09:49:58,400***B***17359***1
2021-11-29 10:00:00,241***B***17367***1
2021-11-29 10:36:10,926***B***17381***1
2021-11-29 12:57:01,795***S***17347***2
2021-11-29 12:57:01,903***S***17347***2
2021-11-29 13:35:00,519***S***17320***1
2021-11-30 04:54:01,012***B***17397***1
2021-11-30 08:45:01,396***B***17438***1
2021-11-30 09:00:42,368***B***17439***2
2021-11-30 09:05:21,687***B***17473***1
2021-11-30 09:15:00,413***B***17498***1
2021-11-30 09:15:02,286***B***17501***1
2021-11-30 09:15:02,328***B***17501***1
2021-11-30 09:15:02,351***B***17501***1
2021-11-30 09:24:15,040***B***17519***2
2021-11-30 09:24:15,142***B***17519***2
2021-11-30 09:26:56,616***B***17525***1
2021-11-30 09:37:01,081***B***17515***1
2021-11-30 09:40:32,112***B***17533***1
2021-11-30 09:40:34,113***B***17536***1
2021-11-30 09:55:31,552***S***17504***1
2021-11-30 09:55:43,371***S***17503***2
2021-11-30 09:55:43,759***S***17503***2
2021-11-30 09:59:31,677***S***17485***1
2021-11-30 10:15:02,429***S***17492***1
2021-11-30 13:05:54,145***S***17447***1
2021-11-30 13:12:58,004***S***17405***1
2021-11-30 13:18:47,169***S***17373***1
2021-11-30 13:20:03,286***S***17335***1
2021-11-30 13:25:02,814***S***17316***1
2021-11-30 13:25:08,101***S***17316***1
2021-11-30 13:33:41,784***B***17343***1
2021-11-30 13:44:01,108***S***17326***1
2021-11-30 15:01:00,054***S***17250***1
2021-11-30 15:29:02,905***S***17266***1
2021-11-30 15:32:17,201***S***17256***1
2021-11-30 16:04:07,182***B***17278***1
2021-11-30 17:06:00,935***S***17245***1
2021-11-30 17:06:41,642***S***17230***1
2021-11-30 18:58:02,364***B***17248***1
2021-12-01 04:40:17,128***B***17310***1
2021-12-01 04:54:00,575***B***17281***1
2021-12-01 09:09:45,030***B***17395***1
2021-12-01 09:15:00,275***B***17419***1
2021-12-01 09:15:00,471***B***17419***1
2021-12-01 09:20:00,889***B***17418***1
2021-12-01 09:25:00,884***S***17380***1
2021-12-01 09:37:01,183***B***17394***1
2021-12-01 09:39:01,696***B***17418***1
2021-12-01 09:43:41,625***B***17430***1
2021-12-01 09:45:00,959***B***17445***1
2021-12-01 09:45:02,110***B***17447***1
2021-12-01 09:55:11,998***B***17453***1
2021-12-01 09:55:13,238***B***17454***1
2021-12-01 10:19:08,352***B***17464***1
2021-12-01 10:45:02,652***B***17488***1
2021-12-01 10:51:01,601***B***17498***1
2021-12-01 10:53:00,709***B***17496***1
2021-12-01 10:58:02,221***B***17518***1
2021-12-01 10:58:02,331***B***17518***1
2021-12-01 11:14:47,603***S***17497***1
2021-12-01 11:21:01,226***S***17487***1
2021-12-01 11:44:26,186***S***17478***1
2021-12-01 12:22:31,025***B***17540***1
2021-12-01 12:22:32,792***B***17545***1
2021-12-01 12:30:19,051***B***17551***1
2021-12-01 12:30:19,890***B***17551***1
2021-12-01 12:37:22,839***B***17566***1
2021-12-01 12:37:23,445***B***17566***1
2021-12-01 12:50:11,536***B***17584***1
2021-12-01 13:33:01,373***S***17577***1
2021-12-01 13:35:00,587***S***17566***1
2021-12-01 13:35:00,850***S***17567***1
2021-12-01 15:24:36,735***S***17571***1
2021-12-01 23:10:24,329***B***17656***1
2021-12-02 02:12:02,468***S***17640***1
2021-12-02 02:12:02,563***S***17640***4
2021-12-02 04:19:24,188***S***17555***1
2021-12-02 04:20:04,426***S***17551***1
2021-12-02 04:36:00,325***S***17527***1
2021-12-02 04:54:03,852***B***17525***1
2021-12-02 09:00:13,511***S***17535***1
2021-12-02 09:26:33,468***B***17621***1
2021-12-02 09:30:01,140***B***17629***1
2021-12-02 09:35:01,358***B***17658***1
2021-12-02 09:57:15,047***B***17694***1
2021-12-02 10:03:52,391***S***17672***1
2021-12-02 10:05:01,254***S***17671***1
2021-12-02 10:24:00,451***S***17641***1
2021-12-02 11:31:26,222***B***17670***2
2021-12-02 13:33:02,562***B***17689***1
2021-12-02 13:35:03,297***S***17688***1
2021-12-02 15:01:00,041***B***17734***1
2021-12-02 15:07:05,389***B***17756***1
2021-12-02 15:29:20,510***S***17723***2
2021-12-02 22:32:47,333***B***17695***2
2021-12-03 04:30:02,850***S***17747***1
2021-12-03 04:40:01,825***S***17766***1
2021-12-03 04:54:00,242***S***17750***1
2021-12-03 09:30:39,448***S***17650***1
2021-12-03 09:45:00,798***S***17637***1
2021-12-03 10:21:01,350***S***17690***1
2021-12-03 10:45:00,443***B***17686***1
2021-12-03 11:16:10,403***B***17726***1
2021-12-03 11:45:15,240***B***17735***1
2021-12-03 12:28:43,651***S***17711***1
2021-12-03 13:33:01,055***B***17709***1
2021-12-03 17:55:24,980***S***17688***1
2021-12-03 18:24:32,145***S***17677***1
2021-12-03 21:47:48,188***S***17699***1
2021-12-03 23:15:01,040***S***17642***1
2021-12-03 23:24:06,980***B***17658***1
2021-12-04 00:00:00,636***S***17626***1
2021-12-04 00:10:01,154***B***17630***3
2021-12-04 01:00:00,171***S***17589***1
2021-12-04 01:00:00,347***S***17588***1
2021-12-04 04:30:05,795***S***17595***2
2021-12-04 04:54:01,553***B***17600***1
2021-12-04 04:54:01,698***B***17601***1
2021-12-06 08:45:02,888***S***17610***1
2021-12-06 08:50:47,763***S***17575***1
2021-12-06 09:03:09,523***S***17567***1
2021-12-06 09:04:01,834***S***17549***1
2021-12-06 09:30:42,722***B***17635***1
2021-12-06 09:35:00,851***B***17630***1
2021-12-06 10:15:01,270***B***17657***1
2021-12-06 10:27:19,410***B***17686***1
2021-12-06 11:06:50,965***B***17701***1
2021-12-06 12:00:21,505***B***17732***1
2021-12-06 12:45:00,932***S***17698***1
2021-12-06 13:30:01,059***B***17684***1
2021-12-06 13:35:00,948***S***17687***1
2021-12-06 17:20:07,860***S***17655***1
2021-12-07 02:00:00,689***B***17697***1
2021-12-07 02:00:01,550***B***17699***1
2021-12-07 04:44:00,498***S***17710***1
2021-12-07 04:54:01,587***S***17714***1
2021-12-07 09:30:44,703***S***17627***1
2021-12-07 09:30:57,889***S***17615***1
2021-12-07 09:33:00,429***S***17606***1
2021-12-07 10:15:31,838***S***17602***1
2021-12-07 13:14:17,781***B***17723***1
2021-12-07 13:15:14,337***B***17737***1
2021-12-07 13:23:51,155***B***17755***1
2021-12-07 13:27:01,282***B***17761***1
2021-12-07 13:30:00,900***B***17775***1
2021-12-07 13:32:00,871***B***17784***1
2021-12-07 15:01:00,052***B***17799***1
2021-12-07 15:10:45,977***S***17785***1
2021-12-07 15:56:00,426***B***17808***2
2021-12-07 16:03:42,267***B***17812***1
2021-12-07 18:54:00,805***B***17849***1
2021-12-08 04:32:17,341***S***17893***1
2021-12-08 04:44:00,413***S***17903***1
2021-12-08 04:46:03,123***S***17900***1
2021-12-08 04:46:03,195***S***17900***2
2021-12-08 04:54:02,192***S***17911***1
2021-12-08 08:45:01,364***B***17947***1
2021-12-08 08:45:01,404***B***17949***2
2021-12-08 09:16:50,845***B***17976***1
2021-12-08 09:16:56,437***B***17981***1
2021-12-08 09:17:00,645***B***17978***1
2021-12-08 09:20:01,317***S***17953***1
2021-12-08 09:28:44,584***B***17988***1
2021-12-08 09:37:01,506***B***17969***1
2021-12-08 09:38:11,675***S***17956***1
2021-12-08 09:45:40,596***S***17923***1
2021-12-08 09:57:55,743***S***17921***1
2021-12-08 11:36:31,791***S***17905***1
2021-12-08 11:45:00,772***S***17869***1
2021-12-08 11:56:43,022***S***17866***1
2021-12-08 12:09:37,678***S***17860***1
2021-12-08 12:21:01,288***B***17885***2
2021-12-08 13:30:00,483***S***17867***1
2021-12-08 13:30:15,050***S***17847***1
2021-12-08 20:09:50,763***S***17883***1
2021-12-08 21:38:58,345***S***17868***1
2021-12-08 22:48:32,030***B***17876***3
2021-12-09 00:23:55,498***B***17880***1
2021-12-09 01:41:39,350***B***17893***1
2021-12-09 04:30:02,581***S***17908***1
2021-12-09 04:40:16,875***B***17912***1
2021-12-09 04:44:00,502***S***17909***1
2021-12-09 04:54:13,578***B***17917***1
2021-12-09 09:23:24,985***B***17936***1
2021-12-09 09:23:26,715***B***17937***1
2021-12-09 09:23:44,392***B***17937***1
2021-12-09 09:25:55,052***B***17944***1
2021-12-09 09:25:55,164***B***17944***1
2021-12-09 09:30:00,622***S***17924***1
2021-12-09 09:32:36,779***S***17911***1
2021-12-09 09:32:36,898***S***17911***1
2021-12-09 09:57:01,388***S***17874***1
2021-12-09 11:51:00,603***S***17867***1
2021-12-09 11:58:38,402***S***17850***1
2021-12-09 12:00:47,053***S***17836***1
2021-12-09 12:00:48,115***S***17838***1
2021-12-09 12:05:00,571***S***17822***1
2021-12-09 23:29:28,266***S***17861***1
2021-12-10 04:54:10,586***B***17849***1
2021-12-10 08:45:00,601***S***17802***1
2021-12-10 08:45:01,455***S***17794***2
2021-12-10 09:12:56,578***S***17785***1
2021-12-10 09:21:47,700***B***17800***1
2021-12-10 09:50:00,852***B***17854***1
2021-12-10 13:35:01,821***S***17820***1
2021-12-10 15:01:00,041***B***17825***1
2021-12-10 15:42:01,468***S***17787***1
2021-12-10 19:07:01,875***B***17824***1
2021-12-10 19:24:03,109***B***17831***1
2021-12-10 21:36:04,240***B***17870***1
2021-12-10 22:31:13,456***S***17850***1
2021-12-10 23:15:00,747***S***17845***1
2021-12-10 23:15:00,839***S***17845***1
2021-12-11 03:20:03,858***B***17850***1
2021-12-11 03:30:01,625***B***17857***1
2021-12-11 04:00:15,967***S***17837***1
2021-12-11 04:54:01,952***S***17859***1
2021-12-13 10:08:42,477***S***17871***1
2021-12-13 13:21:00,466***S***17828***1
2021-12-13 13:26:51,508***S***17804***1
